user_id	level	avgtime	cishu	timecha	type1num	type2num	type1tuinum	type2tuinum
49651294	3	81.00 	7	21	4	0	0	0
49654626	3	86.43 	8	21	1	1	0	0
49674142	2	44.17 	7	21	1	0	0	0
49704704	4	30.00 	3	20	4	0	0	0
49752675	3	79.00 	8	19	2	2	0	0
49789635	4	106.43 	7	18	2	0	0	0
49794640	4	120.00 	8	18	2	1	0	0
49858242	3	83.33 	6	16	1	0	0	0
49865900	4	105.71 	9	16	4	3	1	1
49926569	3	97.50 	6	14	2	0	0	0
49957985	3	65.00 	6	14	2	0	0	0
49981463	3	98.00 	8	13	1	8	0	0
50051082	3	37.50 	9	11	1	14	0	0
50079131	2	44.00 	6	10	3	1	0	0
50177299	1	42.00 	6	7	2	5	1	0
50205901	3	100.00 	9	6	4	22	0	0
50272625	3	123.75 	4	3	4	2	0	0
5704844	1	48.33 	3	943	2	5	0	0
5738164	0	40.00 	3	939	1	0	0	0
5762909	null	5.00 	9	935	3	2	0	0
6009302	4	18.33 	76	903	3	1	0	0
6177127	4	65.00 	93	885	1	0	0	0
6361915	0	15.00 	5	869	1	0	0	0
6452103	4	33.00 	60	862	1	0	0	0
6689375	5	83.57 	169	835	2	1	0	0
7159047	4	58.33 	49	799	3	1	0	0
7392868	2	22.50 	59	784	1	2	1	0
7875042	4	25.83 	165	756	1	0	0	0
7999194	6	20.00 	100	750	1	0	0	0
8011626	4	18.33 	81	750	10	1	5	0
8041159	6	52.86 	243	749	1	1	0	0
8220674	4	90.00 	148	742	2	0	1	0
8413377	6	45.71 	125	735	2	2	0	0
8438094	3	28.33 	45	734	3	0	0	0
8467053	3	62.14 	19	733	2	5	0	0
8524656	3	84.00 	29	731	2	0	0	0
8777454	1	16.67 	6	722	2	1	0	0
8995637	5	25.00 	53	717	2	1	0	0
9114135	5	62.14 	205	715	1	1	0	0
9221095	5	42.50 	88	713	2	0	0	0
9248717	4	28.00 	95	712	1	0	0	0
9420322	4	40.00 	57	709	1	1	0	0
10418920	2	75.00 	9	688	3	1	3	0
10945929	6	85.00 	160	658	3	4	1	1
11001327	4	136.67 	79	652	1	0	0	0
11275307	4	72.50 	80	633	2	0	0	0
11316502	4	27.00 	120	630	1	0	0	0
11397058	4	75.00 	168	624	2	0	0	0
11489864	4	75.00 	101	614	1	0	0	0
11592526	4	73.00 	132	606	1	0	0	0
1165600	4	43.33 	55	2144	2	1	0	0
11777613	4	10.00 	22	588	1	0	0	0
11911040	4	91.00 	78	571	2	0	0	0
12079623	5	53.57 	140	558	2	1	0	0
12210250	4	71.43 	41	548	2	5	0	0
12508856	4	25.00 	121	534	1	0	0	0
12664543	4	5.00 	76	528	2	0	0	0
12713942	4	22.50 	67	526	1	1	0	0
12724666	4	108.33 	28	526	1	0	0	0
13604426	4	86.67 	130	483	2	0	0	0
13639468	5	23.00 	53	481	4	1	0	0
13746813	4	22.50 	68	476	1	1	0	0
14435711	3	82.50 	6	421	3	1	0	0
14752666	4	86.25 	156	404	3	0	1	0
15057887	4	83.75 	48	392	3	4	0	0
15203865	3	72.50 	32	386	2	11	0	0
15285233	5	15.00 	95	383	1	0	0	0
15680810	4	117.14 	95	376	2	1	0	0
16113718	4	105.00 	9	368	1	1	0	0
16121215	2	35.83 	7	368	3	0	0	0
16252157	3	14.00 	53	366	1	1	1	0
16411113	4	13.00 	135	363	1	1	0	0
17111087	5	69.17 	117	353	1	0	0	0
17262665	4	52.50 	169	352	1	0	0	0
17351600	2	66.25 	7	351	2	3	0	0
17487743	4	33.33 	70	349	4	0	0	0
17854424	4	56.67 	67	346	1	0	0	0
18067000	5	12.50 	85	344	2	1	0	0
18328674	3	20.00 	27	341	3	0	0	0
18447702	4	11.00 	80	340	1	0	0	0
18612356	0	8.33 	4	339	1	1	1	0
18722396	1	23.33 	8	337	1	3	0	0
18787048	4	20.83 	76	337	2	1	0	0
18926544	4	125.00 	88	336	2	0	0	0
18932095	1	63.33 	8	336	2	11	0	0
19621114	3	5.00 	160	322	3	0	0	0
19688223	4	84.00 	70	320	2	2	0	0
20026894	4	127.86 	35	310	2	1	0	0
20046942	6	100.71 	71	310	2	2	0	0
20096215	3	41.67 	81	308	1	9	0	0
20254975	5	117.14 	78	304	3	3	2	0
2038334	5	75.83 	69	1632	2	0	0	0
2048939	3	85.83 	22	1619	4	1	0	0
20912205	4	157.86 	31	289	3	2	0	0
20921144	4	61.67 	43	288	2	0	0	0
2145826	1	51.25 	7	1548	3	1	0	0
21673392	4	18.33 	137	274	1	1	0	0
21794996	4	68.33 	79	270	3	0	0	0
22752806	4	25.00 	66	237	2	0	0	0
23246161	5	70.00 	87	218	1	0	0	0
23261127	5	21.67 	163	218	2	2	0	0
2329394	4	12.00 	34	1463	1	0	0	0
23325037	4	51.25 	86	216	2	0	0	0
23654835	5	47.50 	77	203	1	0	0	0
2366809	4	56.25 	133	1451	1	0	0	0
23842645	4	70.00 	87	197	2	1	1	0
23849687	4	77.50 	66	197	1	0	0	0
23865521	4	87.50 	107	196	1	0	0	0
24026997	5	57.00 	140	191	2	0	0	0
2431377	5	32.14 	107	1438	2	2	0	0
24315145	4	65.00 	73	182	1	1	0	0
24335676	4	20.00 	78	182	1	0	0	0
24349305	5	64.29 	130	182	1	0	0	0
24966747	4	66.25 	138	163	1	1	0	0
25405236	0	10.00 	30	151	1	0	1	0
25570730	4	18.00 	90	146	1	0	0	0
25917132	4	167.86 	97	136	2	0	0	0
26019192	5	126.43 	67	136	2	2	0	0
26064839	4	49.00 	173	135	1	0	0	0
2680948	4	10.00 	176	1371	2	0	0	0
26895795	5	140.71 	123	133	1	0	0	0
2798870	4	46.00 	192	1309	1	0	0	0
2819905	4	100.00 	34	1305	2	2	0	0
28342718	4	35.00 	54	132	1	1	0	0
2901441	5	66.67 	176	1259	1	0	0	0
29179631	5	75.71 	36	131	1	1	0	0
2973086	3	95.00 	38	1226	2	0	0	0
30485128	6	19.00 	112	131	1	2	0	0
3076049	4	50.00 	49	1189	1	2	0	0
3152769	3	86.00 	8	1163	2	0	0	0
3175393	1	28.75 	9	1157	7	2	3	0
3246009	4	60.00 	124	1139	2	1	0	0
32629825	4	103.33 	28	130	2	0	0	0
32977844	4	11.25 	45	129	1	0	0	0
33039418	5	30.00 	86	129	2	0	0	0
33279574	7	155.00 	163	129	2	1	0	0
33967821	4	114.29 	38	128	1	0	0	0
3400555	2	65.00 	9	1105	10	6	4	0
3415374	5	5.00 	111	1102	2	0	0	0
34727846	4	57.14 	39	127	3	1	0	0
35654739	1	76.67 	5	126	1	0	0	0
36022820	3	32.86 	19	126	2	0	0	0
38096866	0	11.67 	4	124	3	1	0	0
3828206	4	19.00 	75	1070	3	3	0	0
3906312	1	20.00 	27	1067	3	0	0	0
39128232	4	51.00 	71	124	1	1	0	0
39149134	5	30.00 	67	124	1	0	0	0
40205529	4	118.33 	39	123	2	5	0	0
4108915	5	21.00 	81	1060	2	0	0	0
41966794	4	31.25 	75	119	2	1	0	0
42811232	4	17.50 	80	116	2	2	0	0
44036276	4	9.17 	26	111	1	1	0	0
44236385	2	41.67 	3	110	5	1	2	0
45943874	4	114.29 	35	98	3	0	0	0
4604193	4	41.67 	80	1025	3	0	0	0
46265036	5	157.14 	57	95	3	5	2	1
46341476	5	108.33 	79	94	2	0	0	0
46514572	4	100.83 	28	93	2	0	0	0
46687115	0	31.25 	30	90	1	0	0	0
47153084	3	15.00 	7	83	2	0	0	0
47911660	4	116.43 	45	70	2	0	0	0
48490625	3	12.86 	25	57	2	5	0	0
48889905	4	116.43 	25	44	3	0	1	0
49164088	3	61.00 	9	32	2	1	0	0
49206977	5	111.43 	44	31	2	2	0	0
49279889	5	122.14 	26	30	2	4	0	0
49366703	4	113.57 	8	28	2	0	0	0
49401577	4	66.43 	19	28	1	1	0	0
49410901	4	50.71 	26	27	4	2	0	0
49452117	4	107.14 	27	26	2	6	0	0
49464724	4	84.29 	19	26	2	4	0	0
49596625	3	39.17 	7	22	2	0	0	0
49698713	3	91.67 	9	20	3	2	0	0
49767439	4	116.43 	8	19	3	2	0	0
49824391	1	65.00 	3	17	2	0	0	0
49837488	2	73.33 	9	17	4	10	0	0
49879705	1	24.00 	6	16	6	1	0	0
49886831	4	157.86 	6	16	2	0	0	0
49909000	4	82.86 	9	15	2	1	0	0
49971874	4	7.50 	4	13	2	0	0	0
49972861	2	25.00 	3	13	8	0	1	0
4998923	4	67.50 	145	994	1	1	0	0
50052469	1	8.33 	8	11	3	0	0	0
50063690	3	35.00 	9	11	3	21	0	0
50114566	2	70.00 	6	9	3	11	0	0
50161039	3	42.14 	9	7	3	1	0	0
50203221	0	25.00 	4	6	3	1	0	0
50205769	0	11.67 	5	6	1	1	0	0
50209276	0	20.00 	4	6	7	2	3	1
50235715	2	126.67 	4	5	4	0	0	0
50271639	0	15.00 	3	4	2	6	0	0
50332469	2	36.67 	3	2	4	19	1	0
5276746	4	155.00 	28	975	3	0	1	0
5401997	2	32.50 	72	968	3	0	0	0
6008624	4	57.86 	33	903	1	2	0	0
6012642	4	51.43 	233	903	1	1	0	0
6032837	4	43.75 	53	901	1	0	0	0
6066717	4	45.00 	119	898	2	2	1	1
6252611	5	123.33 	139	878	1	0	0	0
6463108	5	38.33 	118	861	1	0	0	0
6792094	3	70.00 	70	829	1	0	0	0
6845280	3	12.00 	24	825	4	0	0	0
6973954	5	96.43 	45	815	2	1	0	0
7230259	4	19.17 	105	794	2	0	0	0
7729534	4	104.00 	50	763	1	1	0	0
7749050	3	107.50 	4	762	4	6	0	0
7844831	4	15.00 	83	757	1	0	0	0
7881889	4	59.17 	182	756	2	0	0	0
7939541	5	173.57 	135	753	1	1	0	0
8016296	4	110.00 	100	750	1	0	0	0
8196833	4	86.67 	51	743	2	0	0	0
8282835	5	68.33 	121	740	2	2	0	0
8501326	3	83.33 	7	732	2	0	0	0
8587832	1	36.67 	3	728	1	1	0	0
9475441	4	30.00 	49	708	2	0	0	0
9631156	3	97.50 	7	705	3	2	0	0
9686582	2	67.50 	8	705	1	0	0	0
9994246	4	41.25 	42	699	1	0	0	0
10082991	5	79.17 	104	697	2	0	0	0
10193990	5	22.00 	128	695	1	1	0	0
1041960	5	20.00 	74	2213	1	0	0	0
10733578	4	73.33 	88	672	1	0	0	0
11025086	4	55.00 	50	650	1	2	0	0
11081982	3	15.00 	74	646	2	0	1	0
11099517	5	36.67 	107	645	1	1	0	0
11451491	4	90.00 	84	618	4	0	0	0
11844247	6	91.25 	183	580	1	0	0	0
12880662	4	142.50 	6	522	2	1	0	0
13108085	6	110.00 	66	512	2	2	0	0
13841475	5	38.33 	87	472	2	4	0	0
14233510	4	20.00 	53	441	1	0	0	0
14373363	4	50.00 	138	426	3	1	3	1
14398920	4	20.00 	40	424	3	1	0	0
14485496	4	50.00 	109	418	1	1	0	0
14583489	4	22.50 	36	412	2	0	0	0
14728790	4	106.43 	48	405	2	5	0	0
15209466	5	149.29 	38	386	1	5	0	0
15216844	7	126.43 	278	385	6	0	0	0
15249002	4	55.00 	25	384	3	3	0	0
15288090	4	67.50 	48	383	1	0	0	0
15874501	4	107.50 	47	372	1	0	0	0
16604741	2	13.33 	3	360	3	0	2	0
16688657	0	25.00 	3	359	1	1	0	0
16720808	1	7.50 	8	358	3	0	0	0
16843294	5	101.67 	97	357	1	0	0	0
16851043	4	150.00 	65	356	2	0	0	0
16868571	4	117.14 	39	356	2	0	0	0
17197538	4	42.00 	141	352	1	0	0	0
17258928	1	16.67 	7	352	2	1	1	0
17428664	4	126.67 	108	350	3	5	1	1
17858387	1	11.67 	28	346	1	2	0	0
18097885	2	35.00 	47	344	2	0	1	0
18299604	3	40.00 	58	342	2	0	0	0
18916983	4	109.29 	24	336	2	1	0	0
18933055	4	28.33 	45	336	2	0	0	0
19843421	3	41.67 	9	315	2	4	0	0
20161064	4	55.00 	83	307	1	1	0	0
20471185	5	142.50 	127	299	1	0	0	0
20591655	4	52.00 	89	296	1	0	0	0
20666114	4	56.67 	32	294	2	1	0	0
21439425	4	5.00 	19	280	2	0	0	0
21690613	5	105.00 	157	273	1	1	0	0
21952231	4	33.33 	69	265	2	0	2	0
2251653	1	33.75 	5	1495	3	2	0	0
2274368	4	17.50 	46	1485	2	0	0	0
23961142	3	76.43 	8	194	2	2	0	0
24069390	4	17.86 	95	190	2	0	0	0
24219834	4	20.00 	42	185	1	0	0	0
24374562	4	10.00 	59	181	1	0	0	0
24381604	5	112.00 	146	181	1	1	0	0
24390235	4	14.00 	67	180	2	0	0	0
24445262	1	7.50 	4	179	3	1	0	0
24549723	2	32.00 	35	175	6	2	3	0
24865395	1	21.25 	8	166	1	0	0	0
24985585	3	18.75 	42	162	1	0	0	0
25229418	4	115.83 	59	155	4	0	2	0
25257418	4	20.00 	55	154	1	0	0	0
25341355	5	86.43 	181	153	2	3	0	0
26131606	3	12.50 	44	135	1	0	0	0
26213674	3	97.50 	46	134	3	2	0	0
2719820	4	38.00 	73	1353	3	1	0	0
2742311	4	44.00 	80	1341	2	7	0	0
27684677	4	24.00 	51	132	2	0	0	0
27761768	4	91.43 	24	132	4	2	1	1
27802200	4	39.17 	40	132	2	1	0	0
2852911	0	20.00 	6	1290	3	4	0	0
2893756	4	5.00 	65	1264	1	1	0	0
2936456	8	70.71 	157	1245	2	1	0	0
2973619	5	92.50 	108	1225	1	0	0	0
31763674	4	45.00 	92	130	1	2	0	0
32001478	3	25.00 	26	130	1	1	0	0
3234663	1	23.75 	7	1143	3	0	0	0
3279239	3	35.00 	8	1130	2	0	0	0
3287072	5	115.00 	174	1129	1	0	0	0
3340433	0	10.00 	9	1117	1	0	0	0
33907167	5	123.57 	57	128	2	0	2	0
34625332	5	120.00 	45	128	1	5	0	0
3464585	7	94.29 	267	1097	2	0	0	0
35283696	4	103.57 	93	127	3	2	0	0
37453201	3	36.00 	9	125	3	0	0	0
3818337	5	86.25 	197	1070	1	1	0	0
39494326	5	85.83 	84	124	1	2	0	0
40601590	5	50.71 	125	123	1	1	0	0
41155019	5	19.17 	70	122	1	0	0	0
43822420	1	15.00 	6	112	1	0	0	0
43868494	4	108.33 	68	112	1	1	0	0
44311916	2	10.00 	6	109	3	0	0	0
44520656	7	95.00 	104	108	3	15	0	0
45379122	3	42.50 	7	103	3	2	0	0
4541243	6	65.83 	182	1031	3	1	3	1
4612811	6	34.00 	180	1025	2	0	0	0
46814796	3	33.00 	30	88	1	0	0	0
4686430	4	85.00 	81	1018	1	0	0	0
47530280	4	26.67 	25	77	1	0	0	0
4772859	4	63.33 	53	1011	1	0	0	0
47789917	3	44.00 	40	73	2	0	0	0
47885110	5	38.33 	42	71	1	2	0	0
4853457	6	56.67 	94	1005	1	1	0	0
48536742	5	120.71 	31	56	1	4	0	0
48752272	5	107.14 	47	49	1	2	0	0
48773482	4	33.33 	7	49	1	0	0	0
48847969	5	62.00 	32	46	1	1	0	0
49137664	4	75.00 	24	34	3	2	0	0
49231898	4	82.14 	22	31	4	2	1	0
49332852	1	14.00 	7	29	1	0	0	0
49334329	4	34.29 	33	29	2	7	2	0
49365493	3	80.00 	9	28	4	1	0	0
49483506	2	32.00 	6	26	1	1	0	0
49526542	3	72.00 	8	25	3	1	0	0
49546177	4	56.43 	28	24	1	7	0	0
49585006	0	45.00 	3	23	1	0	0	0
49624255	3	47.86 	8	22	2	1	0	0
49647838	4	6.67 	3	21	4	0	1	0
49685484	3	84.00 	5	21	2	1	0	0
49689523	3	71.00 	7	20	3	2	0	0
49709907	3	80.71 	9	20	3	1	0	0
49737347	4	159.17 	6	19	1	2	0	0
49772417	3	66.43 	7	18	2	1	0	0
49791562	3	109.00 	8	18	4	0	0	0
49799871	3	55.83 	8	18	2	0	0	0
49877053	3	64.29 	7	16	2	0	0	0
49920208	3	87.50 	8	15	2	1	0	0
49968592	1	6.25 	4	13	1	0	0	0
49981717	3	6.67 	6	13	2	8	0	0
49993708	3	87.50 	7	13	2	0	0	0
50016518	3	47.50 	8	12	3	27	0	0
50133348	1	78.33 	6	8	3	1	0	0
50137471	1	31.67 	5	8	2	3	0	0
50167872	1	55.00 	6	7	3	1	0	0
50175313	2	61.00 	7	7	5	3	1	0
50184987	3	67.86 	8	7	2	1	0	0
50185974	3	65.00 	7	7	2	4	0	2
50217054	1	62.50 	6	6	3	4	0	0
50266292	2	75.00 	4	4	3	2	0	0
50270842	1	45.00 	4	4	3	19	0	0
50280740	1	20.00 	3	3	2	7	0	0
5220271	4	30.00 	64	979	2	0	1	0
5547864	4	27.86 	164	960	2	0	0	0
5628770	0	52.50 	5	955	1	1	0	0
5642469	6	93.57 	204	953	2	0	0	0
6020287	0	35.00 	47	903	2	0	0	0
6039481	4	40.00 	107	901	1	0	0	0
6141436	4	59.00 	71	890	1	1	0	0
6153000	2	57.50 	4	888	3	2	0	0
6689349	3	7.50 	33	835	1	0	0	0
6852603	4	47.50 	36	825	1	2	0	0
6980745	4	56.00 	105	815	1	1	0	0
6999043	4	47.50 	237	813	1	0	0	0
7053391	3	33.33 	80	808	1	0	0	0
7102762	5	35.00 	69	804	2	0	0	0
7306630	4	80.71 	27	790	2	3	0	0
7712315	4	41.67 	122	764	1	0	0	0
7915399	3	67.50 	60	754	1	0	0	0
7936770	4	71.67 	39	753	2	0	0	0
7984230	5	57.14 	225	751	1	0	0	0
8283851	1	60.00 	7	740	1	1	0	0
8766424	4	55.00 	205	722	6	3	0	0
8801403	4	15.00 	67	721	1	0	0	0
8922755	4	61.67 	222	718	1	0	0	0
9221993	4	57.14 	30	713	1	1	0	0
9726147	4	111.67 	97	704	3	1	0	0
9757815	4	16.25 	61	703	1	0	0	0
10060340	4	43.33 	122	698	1	0	0	0
10068341	4	21.00 	99	698	2	0	0	0
10081242	2	25.00 	58	697	2	4	0	0
10275520	4	15.71 	25	692	6	0	2	0
10565537	2	57.50 	9	682	3	1	0	0
10880047	2	40.00 	5	664	2	10	0	0
11594677	4	10.00 	66	605	1	0	0	0
12058415	4	51.00 	133	559	1	1	1	1
12772744	5	109.00 	147	525	1	1	0	0
12827463	4	53.57 	36	523	4	1	1	0
13113063	2	8.75 	6	512	3	12	0	0
13324792	3	20.00 	7	506	2	1	0	0
13961358	4	176.43 	6	465	1	1	0	0
14303532	4	59.17 	159	434	2	2	0	0
14426389	3	110.83 	9	422	2	1	0	0
15226183	3	60.00 	8	385	1	1	0	0
15537543	4	10.00 	40	378	1	0	0	0
15771147	3	60.00 	5	374	1	0	0	0
16406194	5	135.71 	139	363	2	2	0	0
16477573	4	56.25 	65	362	1	0	0	0
16577260	4	67.00 	133	360	1	0	0	0
16625924	4	68.75 	171	359	1	0	0	0
17299200	7	89.29 	195	351	1	1	0	0
17853775	4	105.00 	27	346	2	1	0	0
18756838	4	71.25 	111	337	2	0	0	0
18936164	4	23.75 	55	335	6	1	3	0
18973019	5	90.71 	105	335	1	3	0	0
19222928	4	35.00 	59	331	1	0	0	0
19621116	3	41.67 	48	322	1	0	0	0
20206418	4	112.14 	38	305	3	2	0	0
20428472	4	72.50 	22	300	1	0	0	0
2070606	5	20.00 	77	1598	2	0	0	0
21174196	0	25.00 	41	284	3	1	0	0
21268199	3	64.17 	8	283	3	2	0	0
21631534	4	67.50 	85	275	3	2	0	0
21811112	3	11.67 	8	270	1	0	0	0
21832777	4	46.43 	156	269	2	2	0	0
21865551	5	73.33 	53	268	2	0	0	0
21900397	4	26.00 	61	267	2	0	0	0
21916000	4	16.25 	22	266	1	0	0	0
22198408	1	73.33 	19	257	1	2	0	0
22629391	4	66.67 	111	240	2	2	0	0
23115396	4	120.00 	71	224	10	7	4	0
23479417	4	8.33 	64	210	1	0	0	0
23772990	4	77.00 	89	199	1	0	0	0
23925646	0	5.00 	3	195	2	0	0	0
23993693	4	77.50 	122	192	1	1	0	0
24122899	3	72.86 	24	188	3	0	0	0
24534961	5	93.75 	111	175	1	0	0	0
24788557	4	21.67 	42	168	1	0	0	0
24860300	3	107.50 	8	167	2	1	0	0
24988918	4	93.33 	70	162	1	0	0	0
25466719	5	23.33 	94	149	4	2	0	0
2753036	5	52.14 	220	1335	6	3	0	0
27675312	4	61.67 	73	132	1	0	0	0
27710186	4	44.00 	135	132	1	0	0	0
27719174	0	92.50 	7	132	3	2	0	0
27768384	4	129.29 	47	132	3	17	0	0
2798592	4	60.00 	185	1309	2	0	0	0
28061950	5	33.00 	58	132	1	1	0	0
2806985	2	10.71 	7	1306	6	2	0	0
2836798	5	23.33 	95	1299	4	2	0	0
2851645	1	38.00 	8	1290	3	13	0	0
2892343	4	45.00 	45	1265	1	0	0	0
3103897	1	25.00 	5	1179	3	20	0	0
31360377	4	61.43 	104	130	2	0	0	0
31572050	4	25.00 	30	130	3	0	0	0
3172875	5	16.67 	64	1157	1	2	0	0
33410175	3	119.17 	9	129	1	0	0	0
3586190	0	25.00 	4	1083	2	0	0	0
38418434	0	22.50 	8	124	1	0	1	0
4001201	4	58.33 	73	1064	1	1	0	0
40201653	5	63.75 	55	123	4	5	0	0
41425794	3	67.50 	37	121	2	2	0	0
42462963	5	81.43 	25	117	3	2	0	0
42877048	4	76.67 	30	116	4	1	0	0
4304560	6	55.00 	43	1049	2	1	0	0
43063297	4	21.67 	24	116	2	2	0	0
43808505	4	94.29 	32	112	2	0	0	0
43947504	4	63.33 	4	111	4	0	0	0
4409420	4	15.00 	49	1042	1	0	0	0
44500490	4	51.00 	113	108	1	1	0	0
45232711	4	67.86 	27	103	2	1	0	0
4605770	5	20.00 	95	1025	1	0	0	0
46249925	4	57.14 	59	95	1	1	0	0
46667937	6	60.83 	88	90	1	0	0	0
46779923	3	11.00 	52	89	1	1	1	0
46889991	3	72.86 	9	87	2	1	0	0
48338167	4	119.29 	37	61	1	1	0	0
49162893	4	27.50 	9	33	1	10	0	0
49247397	3	71.00 	8	30	3	2	0	0
49395867	3	29.17 	9	28	3	1	0	0
49463032	3	45.00 	9	26	5	0	0	0
4949155	3	68.00 	7	997	3	0	1	0
49616479	3	93.57 	7	22	2	0	0	0
49675279	3	81.67 	9	21	1	0	1	0
49769443	4	118.33 	7	18	2	1	0	0
49771767	3	89.17 	6	18	3	2	0	0
49828124	4	107.86 	8	17	4	0	0	0
49940061	3	59.00 	7	14	2	8	0	0
49942154	4	127.14 	24	14	2	0	0	0
50013439	2	37.50 	4	12	2	1	0	0
50033291	3	65.83 	8	12	3	11	0	0
50118971	2	59.17 	9	9	3	2	0	0
50166403	3	42.14 	8	7	2	7	0	0
50168699	1	17.50 	6	7	3	0	1	0
50177435	3	56.67 	6	7	3	11	0	0
50202544	0	42.50 	3	6	3	0	0	0
50206478	3	69.29 	7	6	1	2	0	0
50215977	2	55.83 	6	6	3	3	0	0
50258768	1	50.00 	3	4	3	3	0	0
50270871	3	32.50 	4	4	3	2	0	0
50295959	0	16.67 	3	3	5	0	0	0
50351588	3	83.33 	6	2	2	4	0	0
5742157	5	100.00 	159	938	1	0	0	0
5985309	4	62.50 	30	906	3	1	0	0
6872855	4	61.67 	52	824	2	0	0	0
6875347	3	47.50 	29	823	1	1	0	0
7107684	4	88.33 	101	804	4	0	0	0
7228861	5	88.00 	136	794	2	0	0	0
7428046	2	66.25 	4	782	2	13	0	0
7705218	4	94.29 	26	764	2	0	0	0
7783415	3	67.50 	70	761	1	0	0	0
8146078	4	83.33 	45	745	2	1	0	0
8280436	5	56.43 	190	740	2	0	0	0
8606804	5	68.75 	129	727	2	0	0	0
8640075	3	80.00 	9	726	5	0	2	0
8853190	5	76.67 	171	720	1	0	0	0
8937547	4	62.50 	108	718	1	1	0	0
9048919	4	11.67 	88	716	1	0	1	0
9060490	5	20.00 	66	716	2	0	1	0
9237436	5	16.43 	185	713	1	4	0	0
9269398	0	20.00 	34	712	3	3	0	0
9283258	3	36.67 	9	712	3	14	0	0
9304965	4	72.14 	73	711	2	1	0	0
9325895	5	82.50 	127	711	1	0	0	0
9629569	3	22.86 	22	706	4	0	1	0
9689664	4	50.83 	142	704	1	1	0	0
9725189	4	67.50 	100	704	2	3	0	0
9746679	2	25.00 	5	703	4	9	1	1
9811779	4	40.00 	87	702	2	0	0	0
9836321	5	92.86 	199	702	2	1	0	0
9856880	3	77.50 	9	701	3	0	0	0
10733713	4	57.00 	107	672	1	0	0	0
10951616	4	80.00 	102	657	1	0	0	0
10982108	3	36.67 	19	654	1	2	0	0
11030933	5	24.00 	97	650	1	0	0	0
11340011	4	13.33 	29	628	2	4	0	0
11876008	4	25.00 	36	574	3	1	0	0
11899087	4	92.50 	55	572	8	0	3	0
12020350	4	125.00 	37	562	2	0	0	0
12334965	4	50.00 	48	543	3	0	0	0
12940304	4	66.67 	161	519	1	2	0	0
13414218	5	135.00 	120	501	1	2	0	0
13447167	5	67.86 	195	499	1	0	0	0
13478100	4	75.00 	58	497	2	0	0	0
13568960	4	47.00 	148	486	1	1	0	0
13848008	4	65.00 	170	471	1	1	0	0
14391495	3	77.00 	22	425	6	7	0	0
14771198	4	50.83 	131	403	2	0	0	0
15019817	4	75.83 	46	393	4	1	0	0
15113652	4	27.50 	96	389	1	0	0	0
15191233	4	77.50 	74	387	2	1	0	0
15219338	5	10.00 	142	385	2	0	0	0
15227171	0	21.67 	3	385	1	0	0	0
15373240	5	24.17 	106	381	2	0	0	0
15437297	5	30.00 	30	379	1	0	0	0
15447139	4	79.17 	69	379	3	1	0	0
15828576	4	42.50 	144	373	1	0	0	0
15841757	4	100.00 	22	373	2	1	0	0
15926849	6	28.33 	172	372	2	0	0	0
16274385	4	52.14 	141	365	1	2	0	0
16346912	4	76.67 	123	364	2	0	0	0
16357636	5	36.43 	74	364	3	2	0	0
17444927	4	65.00 	63	350	1	2	0	0
17671090	4	45.00 	43	348	1	0	0	0
18021132	4	33.33 	112	344	2	2	2	0
18329664	5	79.00 	130	341	1	0	0	0
19413595	6	107.86 	151	328	1	0	0	0
19870744	4	20.83 	133	314	3	0	0	0
1997226	2	35.00 	62	1672	1	0	1	0
20076786	6	13.00 	140	309	1	0	0	0
20652767	4	45.83 	128	294	2	0	0	0
21549040	5	16.00 	55	278	2	1	0	0
2194640	4	43.00 	57	1519	2	2	0	0
22079262	4	10.00 	71	260	1	0	0	0
22379737	4	112.50 	55	249	2	2	0	0
22492045	5	15.83 	53	245	2	1	0	0
2249331	0	12.50 	5	1496	1	0	1	0
22636889	4	53.00 	218	240	1	0	0	0
22754958	4	90.00 	97	237	1	0	0	0
2276904	2	20.00 	78	1484	3	0	0	0
22888422	3	30.00 	82	232	1	0	0	0
22981669	4	60.00 	62	229	4	1	0	0
2330587	4	20.00 	49	1463	1	0	0	0
23512332	6	83.57 	105	209	4	4	1	1
23857467	4	88.00 	112	197	2	2	0	0
2386692	5	13.33 	67	1446	1	1	0	0
23967360	1	15.00 	51	193	1	0	0	0
23971322	4	42.50 	110	193	1	0	0	0
24406204	2	27.50 	76	180	3	1	0	0
24483589	6	58.33 	135	177	2	0	0	0
24851845	6	31.67 	97	167	1	0	0	0
24918219	4	71.43 	54	165	1	10	0	0
25635910	7	62.50 	264	144	1	2	1	1
2641975	5	73.33 	67	1384	9	0	4	0
26930630	4	77.50 	99	133	3	4	0	0
27599328	3	50.71 	25	132	1	5	0	0
28148856	2	23.33 	7	132	1	0	0	0
28174119	5	96.25 	163	132	2	0	0	0
2881459	4	7.50 	36	1272	1	0	0	0
29655956	8	137.14 	162	131	1	1	0	0
30794146	0	6.67 	4	131	1	0	0	0
32286625	5	179.29 	53	130	2	2	0	0
33583951	3	73.57 	32	129	3	4	0	0
3409574	2	10.83 	24	1103	1	5	1	1
3622864	2	42.50 	3	1080	6	0	2	0
3713759	0	24.17 	8	1074	1	0	0	0
38128873	4	15.00 	22	124	1	0	0	0
39444600	4	22.50 	27	124	1	1	0	0
39958484	3	47.00 	24	123	4	2	0	0
41172045	5	115.00 	39	122	1	4	0	0
